asteroids	101	vessels	vessels/vessel_1.webp	Loď 2	256	189
asteroids	102	vessels	vessels/vessel_2.webp	Loď 3	256	189
asteroids	103	vessels	vessels/vessel_3.webp	Loď 4	256	189
asteroids	104	vessels	vessels/vessel_4.webp	Loď 5	256	189
asteroids	105	vessels	vessels/vessel_5.webp	Loď 6	256	189
asteroids	200	enemies	enemies/roster.webp	Přehled nepřátel	756	216
asteroids	201	enemies	enemies/falcon.webp	Falcon	256	256
asteroids	202	enemies	enemies/falcon1.webp	Falcon 1	256	256
asteroids	203	enemies	enemies/falcon2.webp	Falcon 2	256	256
asteroids	204	enemies	enemies/falcon3.webp	Falcon 3	256	256
asteroids	205	enemies	enemies/falcon4.webp	Falcon 4	256	256
asteroids	206	enemies	enemies/falcon5.webp	Falcon 5	256	256
asteroids	207	enemies	enemies/falcon6.webp	Falcon 6	256	256
asteroids	208	enemies	enemies/falconx.webp	Falcon X	256	256
asteroids	209	enemies	enemies/falconx2.webp	Falcon X-II	256	256
asteroids	210	enemies	enemies/falconx3.webp	Falcon X-III	256	256
asteroids	211	enemies	enemies/falconxb.webp	Falcon XB	256	256
asteroids	212	enemies	enemies/falconxt.webp	Falcon XT	256	256
asteroids	300	boss	boss/bouncer.webp	Bouncer	231	256
asteroids	400	asteroids	asteroids/asteroid.webp	Asteroid 1	256	244
asteroids	401	asteroids	asteroids/asteroid1.webp	Asteroid 2	136	256
asteroids	402	asteroids	asteroids/asteroid2.webp	Asteroid 3	177	256
asteroids	403	asteroids	asteroids/asteroid3.webp	Asteroid 4	256	173
asteroids	500	fx	fx/blaster.webp	Blaster	256	73
asteroids	501	fx	fx/bubble.webp	Bublina	240	232
asteroids	502	fx	fx/explosion1.webp	Exploze 1	256	256
asteroids	503	fx	fx/explosion2.webp	Exploze 2	256	256
asteroids	504	fx	fx/explosion3.webp	Exploze 3	256	256
asteroids	505	fx	fx/explosion4.webp	Exploze 4	256	256
asteroids	506	fx	fx/laser.webp	Laser	160	160
asteroids	507	fx	fx/rododendron.webp	Rododendron	256	256
asteroids	508	fx	fx/starg.webp	Hvězda (zelená)	96	96
asteroids	509	fx	fx/vulcan.webp	Vulcan	40	96
asteroids	600	ui	ui/comcenter_bg.webp	Com Center	128	256
asteroids	601	ui	ui/icon_bomb.webp	Bomba	128	128
asteroids	602	ui	ui/icon_credit.webp	Kredity	128	128
asteroids	603	ui	ui/icon_gen.webp	Generátor	128	128
asteroids	604	ui	ui/icon_life.webp	Život	128	128
asteroids	605	ui	ui/icon_shield.webp	Štít	128	128
asteroids	606	ui	ui/ui_button.webp	Tlačítko	256	64
asteroids	607	ui	ui/ui_card_bg.webp	Karta	192	192
asteroids	608	ui	ui/ui_tab_active.webp	Aktivní záložka	256	64
asteroids	700	backgrounds	backgrounds/layer_0.webp	Vrstva 0	320	640
asteroids	701	backgrounds	backgrounds/layer_1.webp	Vrstva 1	320	640
asteroids	702	backgrounds	backgrounds/layer_2.webp	Vrstva 2	320	640
asteroids	703	backgrounds	backgrounds/layer_3.webp	Vrstva 3	320	640
asteroids	800	sfx	sfx/explosion_large.m4a	Velká exploze	1	
asteroids	801	sfx	sfx/explosion_small.m4a	Malá exploze	1	
asteroids	802	sfx	sfx/fire_beam.m4a	Paprsek	1	
asteroids	803	sfx	sfx/fire_bullet.m4a	Výstřel	1	
asteroids	804	sfx	sfx/game_over.m4a	Konec hry	2	
asteroids	805	sfx	sfx/hit_hull.m4a	Zásah trupu	1	
asteroids	806	sfx	sfx/hit_shield.m4a	Zásah štítu	1	
asteroids	807	sfx	sfx/pickup.m4a	Bonus	1	
asteroids	808	sfx	sfx/sector_complete.m4a	Sektor dokončen	2	
asteroids	809	sfx	sfx/weapon_unlock.m4a	Nová zbraň	1	
asteroids	900	music	music/intro.m4a	Intro	12	
asteroids	901	music	music/theme_1.m4a	Téma 1	40	
asteroids	902	music	music/theme_2.m4a	Téma 2	40	
asteroids	903	music	music/theme_3.m4a	Téma 3	40	
asteroids	904	music	music/theme_4.m4a	Téma 4	40	
asteroids	905	music	music/theme_5.m4a	Téma 5 (boss)	45	
galaga	10	preview	preview/preview.webp	Náhled	384	384
galaga	100	vessels	vessels/vessel_0.webp	Loď 1	256	189
galaga	101	vessels	vessels/vessel_1.webp	Loď 2	256	189
galaga	102	vessels	vessels/vessel_2.webp	Loď 3	256	189
galaga	103	vessels	vessels/vessel_3.webp	Loď 4	256	189
galaga	104	vessels	vessels/vessel_4.webp	Loď 5	256	189
galaga	105	vessels	vessels/vessel_5.webp	Loď 6	256	189
galaga	200	enemies	enemies/roster.webp	Přehled nepřátel	756	216
galaga	201	enemies	enemies/falcon.webp	Falcon	256	256
galaga	202	enemies	enemies/falcon1.webp	Falcon 1	256	256
galaga	203	enemies	enemies/falcon2.webp	Falcon 2	256	256
galaga	204	enemies	enemies/falcon3.webp	Falcon 3	256	256
galaga	205	enemies	enemies/falcon4.webp	Falcon 4	256	256
galaga	206	enemies	enemies/falcon5.webp	Falcon 5	256	256
galaga	207	enemies	enemies/falcon6.webp	Falcon 6	256	256
galaga	208	enemies	enemies/falconx.webp	Falcon X	256	256
galaga	209	enemies	enemies/falconx2.webp	Falcon X-II	256	256
galaga	210	enemies	enemies/falconx3.webp	Falcon X-III	256	256
galaga	211	enemies	enemies/falconxb.webp	Falcon XB	256	256
galaga	212	enemies	enemies/falconxt.webp	Falcon XT	256	256
galaga	300	boss	boss/bouncer.webp	Bouncer	231	256
galaga	400	asteroids	asteroids/asteroid.webp	Asteroid 1	256	244
galaga	401	asteroids	asteroids/asteroid1.webp	Asteroid 2	136	256
galaga	402	asteroids	asteroids/asteroid2.webp	Asteroid 3	177	256
galaga	403	asteroids	asteroids/asteroid3.webp	Asteroid 4	256	173
galaga	500	fx	fx/blaster.webp	Blaster	256	73
galaga	501	fx	fx/bubble.webp	Bublina	240	232
galaga	502	fx	fx/explosion1.webp	Exploze 1	256	256
galaga	503	fx	fx/explosion2.webp	Exploze 2	256	256
galaga	504	fx	fx/explosion3.webp	Exploze 3	256	256
galaga	505	fx	fx/explosion4.webp	Exploze 4	256	256
galaga	506	fx	fx/laser.webp	Laser	160	160
galaga	507	fx	fx/rododendron.webp	Rododendron	256	256
galaga	508	fx	fx/starg.webp	Hvězda (zelená)	96	96
galaga	509	fx	fx/vulcan.webp	Vulcan	40	96
galaga	600	ui	ui/comcenter_bg.webp	Com Center	128	256
galaga	601	ui	ui/icon_bomb.webp	Bomba	128	128
galaga	602	ui	ui/icon_credit.webp	Kredity	128	128
galaga	603	ui	ui/icon_gen.webp	Generátor	128	128
galaga	604	ui	ui/icon_life.webp	Život	128	128
galaga	605	ui	ui/icon_shield.webp	Štít	128	128
galaga	606	ui	ui/ui_button.webp	Tlačítko	256	64
galaga	607	ui	ui/ui_card_bg.webp	Karta	192	192
galaga	608	ui	ui/ui_tab_active.webp	Aktivní záložka	256	64
galaga	700	backgrounds	backgrounds/layer_0.webp	Vrstva 0	320	640
galaga	701	backgrounds	backgrounds/layer_1.webp	Vrstva 1	320	640
galaga	702	backgrounds	backgrounds/layer_2.webp	Vrstva 2	320	640
galaga	703	backgrounds	backgrounds/layer_3.webp	Vrstva 3	320	640
galaga	800	sfx	sfx/explosion_large.m4a	Velká exploze	1	
galaga	801	sfx	sfx/explosion_small.m4a	Malá exploze	1	
galaga	802	sfx	sfx/fire_beam.m4a	Paprsek	1	
galaga	803	sfx	sfx/fire_bullet.m4a	Výstřel	1	
galaga	804	sfx	sfx/game_over.m4a	Konec hry	2	
galaga	805	sfx	sfx/hit_hull.m4a	Zásah trupu	1	
galaga	806	sfx	sfx/hit_shield.m4a	Zásah štítu	1	
galaga	807	sfx	sfx/pickup.m4a	Bonus	1	
galaga	808	sfx	sfx/sector_complete.m4a	Sektor dokončen	2	
galaga	809	sfx	sfx/weapon_unlock.m4a	Nová zbraň	1	
galaga	900	music	music/intro.m4a	Intro	12	
galaga	901	music	music/theme_1.m4a	Téma 1	40	
galaga	902	music	music/theme_2.m4a	Téma 2	40	
galaga	903	music	music/theme_3.m4a	Téma 3	40	
galaga	904	music	music/theme_4.m4a	Téma 4	40	
galaga	905	music	music/theme_5.m4a	Téma 5 (boss)	45	
rtype	10	preview	preview/preview.webp	Náhled	384	384
rtype	100	vessels	vessels/vessel_0.webp	Loď 1	256	189
rtype	101	vessels	vessels/vessel_1.webp	Loď 2	256	189
rtype	102	vessels	vessels/vessel_2.webp	Loď 3	256	189
rtype	103	vessels	vessels/vessel_3.webp	Loď 4	256	189
rtype	104	vessels	vessels/vessel_4.webp	Loď 5	256	189
rtype	105	vessels	vessels/vessel_5.webp	Loď 6	256	189
rtype	200	enemies	enemies/roster.webp	Přehled nepřátel	756	216
rtype	201	enemies	enemies/falcon.webp	Falcon	256	256
rtype	202	enemies	enemies/falcon1.webp	Falcon 1	256	256
rtype	203	enemies	enemies/falcon2.webp	Falcon 2	256	256
rtype	204	enemies	enemies/falcon3.webp	Falcon 3	256	256
rtype	205	enemies	enemies/falcon4.webp	Falcon 4	256	256
rtype	206	enemies	enemies/falcon5.webp	Falcon 5	256	256
rtype	207	enemies	enemies/falcon6.webp	Falcon 6	256	256
rtype	208	enemies	enemies/falconx.webp	Falcon X	256	256
rtype	209	enemies	enemies/falconx2.webp	Falcon X-II	256	256
rtype	210	enemies	enemies/falconx3.webp	Falcon X-III	256	256
rtype	211	enemies	enemies/falconxb.webp	Falcon XB	256	256
rtype	212	enemies	enemies/falconxt.webp	Falcon XT	256	256
rtype	300	boss	boss/bouncer.webp	Bouncer	231	256
rtype	400	asteroids	asteroids/asteroid.webp	Asteroid 1	256	244
rtype	401	asteroids	asteroids/asteroid1.webp	Asteroid 2	136	256
rtype	402	asteroids	asteroids/asteroid2.webp	Asteroid 3	177	256
rtype	403	asteroids	asteroids/asteroid3.webp	Asteroid 4	256	173
rtype	500	fx	fx/blaster.webp	Blaster	256	73
rtype	501	fx	fx/bubble.webp	Bublina	240	232
rtype	502	fx	fx/explosion1.webp	Exploze 1	256	256
rtype	503	fx	fx/explosion2.webp	Exploze 2	256	256
rtype	504	fx	fx/explosion3.webp	Exploze 3	256	256
rtype	505	fx	fx/explosion4.webp	Exploze 4	256	256
rtype	506	fx	fx/laser.webp	Laser	160	160
rtype	507	fx	fx/rododendron.webp	Rododendron	256	256
rtype	508	fx	fx/starg.webp	Hvězda (zelená)	96	96
rtype	509	fx	fx/vulcan.webp	Vulcan	40	96
rtype	600	ui	ui/comcenter_bg.webp	Com Center	128	256
rtype	601	ui	ui/icon_bomb.webp	Bomba	128	128
rtype	602	ui	ui/icon_credit.webp	Kredity	128	128
rtype	603	ui	ui/icon_gen.webp	Generátor	128	128
rtype	604	ui	ui/icon_life.webp	Život	128	128
rtype	605	ui	ui/icon_shield.webp	Štít	128	128
rtype	606	ui	ui/ui_button.webp	Tlačítko	256	64
rtype	607	ui	ui/ui_card_bg.webp	Karta	192	192
rtype	608	ui	ui/ui_tab_active.webp	Aktivní záložka	256	64
rtype	700	backgrounds	backgrounds/layer_0.webp	Vrstva 0	320	640
rtype	701	backgrounds	backgrounds/layer_1.webp	Vrstva 1	320	640
rtype	702	backgrounds	backgrounds/layer_2.webp	Vrstva 2	320	640
rtype	703	backgrounds	backgrounds/layer_3.webp	Vrstva 3	320	640
rtype	800	sfx	sfx/explosion_large.m4a	Velká exploze	1	
rtype	801	sfx	sfx/explosion_small.m4a	Malá exploze	1	
rtype	802	sfx	sfx/fire_beam.m4a	Paprsek	1	
rtype	803	sfx	sfx/fire_bullet.m4a	Výstřel	1	
rtype	804	sfx	sfx/game_over.m4a	Konec hry	2	
rtype	805	sfx	sfx/hit_hull.m4a	Zásah trupu	1	
rtype	806	sfx	sfx/hit_shield.m4a	Zásah štítu	1	
rtype	807	sfx	sfx/pickup.m4a	Bonus	1	
rtype	808	sfx	sfx/sector_complete.m4a	Sektor dokončen	2	
rtype	809	sfx	sfx/weapon_unlock.m4a	Nová zbraň	1	
rtype	900	music	music/intro.m4a	Intro	12	
rtype	901	music	music/theme_1.m4a	Téma 1	40	
rtype	902	music	music/theme_2.m4a	Téma 2	40	
rtype	903	music	music/theme_3.m4a	Téma 3	40	
rtype	904	music	music/theme_4.m4a	Téma 4	40	
rtype	905	music	music/theme_5.m4a	Téma 5 (boss)	45	
blazing_lazers	10	preview	preview/preview.webp	Náhled	384	384
blazing_lazers	100	vessels	vessels/vessel_0.webp	Loď 1	256	189
blazing_lazers	101	vessels	vessels/vessel_1.webp	Loď 2	256	189
blazing_lazers	102	vessels	vessels/vessel_2.webp	Loď 3	256	189
blazing_lazers	103	vessels	vessels/vessel_3.webp	Loď 4	256	189
blazing_lazers	104	vessels	vessels/vessel_4.webp	Loď 5	256	189
blazing_lazers	105	vessels	vessels/vessel_5.webp	Loď 6	256	189
blazing_lazers	200	enemies	enemies/roster.webp	Přehled nepřátel	756	216
blazing_lazers	201	enemies	enemies/falcon.webp	Falcon	256	256
blazing_lazers	202	enemies	enemies/falcon1.webp	Falcon 1	256	256
blazing_lazers	203	enemies	enemies/falcon2.webp	Falcon 2	256	256
blazing_lazers	204	enemies	enemies/falcon3.webp	Falcon 3	256	256
blazing_lazers	205	enemies	enemies/falcon4.webp	Falcon 4	256	256
blazing_lazers	206	enemies	enemies/falcon5.webp	Falcon 5	256	256
blazing_lazers	207	enemies	enemies/falcon6.webp	Falcon 6	256	256
blazing_lazers	208	enemies	enemies/falconx.webp	Falcon X	256	256
blazing_lazers	209	enemies	enemies/falconx2.webp	Falcon X-II	256	256
blazing_lazers	210	enemies	enemies/falconx3.webp	Falcon X-III	256	256
blazing_lazers	211	enemies	enemies/falconxb.webp	Falcon XB	256	256
blazing_lazers	212	enemies	enemies/falconxt.webp	Falcon XT	256	256
blazing_lazers	300	boss	boss/bouncer.webp	Bouncer	231	256
blazing_lazers	400	asteroids	asteroids/asteroid.webp	Asteroid 1	256	244
blazing_lazers	401	asteroids	asteroids/asteroid1.webp	Asteroid 2	136	256
blazing_lazers	402	asteroids	asteroids/asteroid2.webp	Asteroid 3	177	256
blazing_lazers	403	asteroids	asteroids/asteroid3.webp	Asteroid 4	256	173
blazing_lazers	500	fx	fx/blaster.webp	Blaster	256	73
blazing_lazers	501	fx	fx/bubble.webp	Bublina	240	232
blazing_lazers	502	fx	fx/explosion1.webp	Exploze 1	256	256
blazing_lazers	503	fx	fx/explosion2.webp	Exploze 2	256	256
blazing_lazers	504	fx	fx/explosion3.webp	Exploze 3	256	256
blazing_lazers	505	fx	fx/explosion4.webp	Exploze 4	256	256
blazing_lazers	506	fx	fx/laser.webp	Laser	160	160
blazing_lazers	507	fx	fx/rododendron.webp	Rododendron	256	256
blazing_lazers	508	fx	fx/starg.webp	Hvězda (zelená)	96	96
blazing_lazers	509	fx	fx/vulcan.webp	Vulcan	40	96
blazing_lazers	600	ui	ui/comcenter_bg.webp	Com Center	128	256
blazing_lazers	601	ui	ui/icon_bomb.webp	Bomba	128	128
blazing_lazers	602	ui	ui/icon_credit.webp	Kredity	128	128
blazing_lazers	603	ui	ui/icon_gen.webp	Generátor	128	128
blazing_lazers	604	ui	ui/icon_life.webp	Život	128	128
blazing_lazers	605	ui	ui/icon_shield.webp	Štít	128	128
blazing_lazers	606	ui	ui/ui_button.webp	Tlačítko	256	64
blazing_lazers	607	ui	ui/ui_card_bg.webp	Karta	192	192
blazing_lazers	608	ui	ui/ui_tab_active.webp	Aktivní záložka	256	64
blazing_lazers	700	backgrounds	backgrounds/layer_0.webp	Vrstva 0	320	640
blazing_lazers	701	backgrounds	backgrounds/layer_1.webp	Vrstva 1	320	640
blazing_lazers	702	backgrounds	backgrounds/layer_2.webp	Vrstva 2	320	640
blazing_lazers	703	backgrounds	backgrounds/layer_3.webp	Vrstva 3	320	640
blazing_lazers	800	sfx	sfx/explosion_large.m4a	Velká exploze	1	
blazing_lazers	801	sfx	sfx/explosion_small.m4a	Malá exploze	1	
blazing_lazers	802	sfx	sfx/fire_beam.m4a	Paprsek	1	
blazing_lazers	803	sfx	sfx/fire_bullet.m4a	Výstřel	1	
blazing_lazers	804	sfx	sfx/game_over.m4a	Konec hry	2	
blazing_lazers	805	sfx	sfx/hit_hull.m4a	Zásah trupu	1	
blazing_lazers	806	sfx	sfx/hit_shield.m4a	Zásah štítu	1	
blazing_lazers	807	sfx	sfx/pickup.m4a	Bonus	1	
blazing_lazers	808	sfx	sfx/sector_complete.m4a	Sektor dokončen	2	
blazing_lazers	809	sfx	sfx/weapon_unlock.m4a	Nová zbraň	1	
blazing_lazers	900	music	music/intro.m4a	Intro	12	
blazing_lazers	901	music	music/theme_1.m4a	Téma 1	40	
blazing_lazers	902	music	music/theme_2.m4a	Téma 2	40	
blazing_lazers	903	music	music/theme_3.m4a	Téma 3	40	
blazing_lazers	904	music	music/theme_4.m4a	Téma 4	40	
blazing_lazers	905	music	music/theme_5.m4a	Téma 5 (boss)	45	
tyrian_dos	10	preview	preview/preview.webp	Náhled	384	384
tyrian_dos	100	vessels	vessels/vessel_0.webp	Loď 1	256	189
tyrian_dos	101	vessels	vessels/vessel_1.webp	Loď 2	256	189
tyrian_dos	102	vessels	vessels/vessel_2.webp	Loď 3	256	189
tyrian_dos	103	vessels	vessels/vessel_3.webp	Loď 4	256	189
tyrian_dos	104	vessels	vessels/vessel_4.webp	Loď 5	256	189
tyrian_dos	105	vessels	vessels/vessel_5.webp	Loď 6	256	189
tyrian_dos	200	enemies	enemies/roster.webp	Přehled nepřátel	756	216
tyrian_dos	201	enemies	enemies/falcon.webp	Falcon	256	256
tyrian_dos	202	enemies	enemies/falcon1.webp	Falcon 1	256	256
tyrian_dos	203	enemies	enemies/falcon2.webp	Falcon 2	256	256
tyrian_dos	204	enemies	enemies/falcon3.webp	Falcon 3	256	256
tyrian_dos	205	enemies	enemies/falcon4.webp	Falcon 4	256	256
tyrian_dos	206	enemies	enemies/falcon5.webp	Falcon 5	256	256
tyrian_dos	207	enemies	enemies/falcon6.webp	Falcon 6	256	256
tyrian_dos	208	enemies	enemies/falconx.webp	Falcon X	256	256
tyrian_dos	209	enemies	enemies/falconx2.webp	Falcon X-II	256	256
tyrian_dos	210	enemies	enemies/falconx3.webp	Falcon X-III	256	256
tyrian_dos	211	enemies	enemies/falconxb.webp	Falcon XB	256	256
tyrian_dos	212	enemies	enemies/falconxt.webp	Falcon XT	256	256
tyrian_dos	300	boss	boss/bouncer.webp	Bouncer	231	256
tyrian_dos	400	asteroids	asteroids/asteroid.webp	Asteroid 1	256	244
tyrian_dos	401	asteroids	asteroids/asteroid1.webp	Asteroid 2	136	256
tyrian_dos	402	asteroids	asteroids/asteroid2.webp	Asteroid 3	177	256
tyrian_dos	403	asteroids	asteroids/asteroid3.webp	Asteroid 4	256	173
tyrian_dos	500	fx	fx/blaster.webp	Blaster	256	73
tyrian_dos	501	fx	fx/bubble.webp	Bublina	240	232
tyrian_dos	502	fx	fx/explosion1.webp	Exploze 1	256	256
tyrian_dos	503	fx	fx/explosion2.webp	Exploze 2	256	256
tyrian_dos	504	fx	fx/explosion3.webp	Exploze 3	256	256
tyrian_dos	505	fx	fx/explosion4.webp	Exploze 4	256	256
tyrian_dos	506	fx	fx/laser.webp	Laser	160	160
tyrian_dos	507	fx	fx/rododendron.webp	Rododendron	256	256
tyrian_dos	508	fx	fx/starg.webp	Hvězda (zelená)	96	96
tyrian_dos	509	fx	fx/vulcan.webp	Vulcan	40	96
tyrian_dos	600	ui	ui/comcenter_bg.webp	Com Center	128	256
tyrian_dos	601	ui	ui/icon_bomb.webp	Bomba	128	128
tyrian_dos	602	ui	ui/icon_credit.webp	Kredity	128	128
tyrian_dos	603	ui	ui/icon_gen.webp	Generátor	128	128
tyrian_dos	604	ui	ui/icon_life.webp	Život	128	128
tyrian_dos	605	ui	ui/icon_shield.webp	Štít	128	128
tyrian_dos	606	ui	ui/ui_button.webp	Tlačítko	256	64
tyrian_dos	607	ui	ui/ui_card_bg.webp	Karta	192	192
tyrian_dos	608	ui	ui/ui_tab_active.webp	Aktivní záložka	256	64
tyrian_dos	700	backgrounds	backgrounds/layer_0.webp	Vrstva 0	320	640
tyrian_dos	701	backgrounds	backgrounds/layer_1.webp	Vrstva 1	320	640
tyrian_dos	702	backgrounds	backgrounds/layer_2.webp	Vrstva 2	320	640
tyrian_dos	703	backgrounds	backgrounds/layer_3.webp	Vrstva 3	320	640
tyrian_dos	800	sfx	sfx/explosion_large.m4a	Velká exploze	1	
tyrian_dos	801	sfx	sfx/explosion_small.m4a	Malá exploze	1	
tyrian_dos	802	sfx	sfx/fire_beam.m4a	Paprsek	1	
tyrian_dos	803	sfx	sfx/fire_bullet.m4a	Výstřel	1	
tyrian_dos	804	sfx	sfx/game_over.m4a	Konec hry	2	
tyrian_dos	805	sfx	sfx/hit_hull.m4a	Zásah trupu	1	
tyrian_dos	806	sfx	sfx/hit_shield.m4a	Zásah štítu	1	
tyrian_dos	807	sfx	sfx/pickup.m4a	Bonus	1	
tyrian_dos	808	sfx	sfx/sector_complete.m4a	Sektor dokončen	2	
tyrian_dos	809	sfx	sfx/weapon_unlock.m4a	Nová zbraň	1	
tyrian_dos	900	music	music/intro.m4a	Intro	12	
tyrian_dos	901	music	music/theme_1.m4a	Téma 1	40	
tyrian_dos	902	music	music/theme_2.m4a	Téma 2	40	
tyrian_dos	903	music	music/theme_3.m4a	Téma 3	40	
tyrian_dos	904	music	music/theme_4.m4a	Téma 4	40	
tyrian_dos	905	music	music/theme_5.m4a	Téma 5 (boss)	45	
ikaruga	10	preview	preview/preview.webp	Náhled	384	384
ikaruga	100	vessels	vessels/vessel_0.webp	Loď 1	256	189
ikaruga	101	vessels	vessels/vessel_1.webp	Loď 2	256	189
ikaruga	102	vessels	vessels/vessel_2.webp	Loď 3	256	189
ikaruga	103	vessels	vessels/vessel_3.webp	Loď 4	256	189
ikaruga	104	vessels	vessels/vessel_4.webp	Loď 5	256	189
ikaruga	105	vessels	vessels/vessel_5.webp	Loď 6	256	189
ikaruga	200	enemies	enemies/roster.webp	Přehled nepřátel	756	216
ikaruga	201	enemies	enemies/falcon.webp	Falcon	256	256
ikaruga	202	enemies	enemies/falcon1.webp	Falcon 1	256	256
ikaruga	203	enemies	enemies/falcon2.webp	Falcon 2	256	256
ikaruga	204	enemies	enemies/falcon3.webp	Falcon 3	256	256
ikaruga	205	enemies	enemies/falcon4.webp	Falcon 4	256	256
ikaruga	206	enemies	enemies/falcon5.webp	Falcon 5	256	256
ikaruga	207	enemies	enemies/falcon6.webp	Falcon 6	256	256
ikaruga	208	enemies	enemies/falconx.webp	Falcon X	256	256
ikaruga	209	enemies	enemies/falconx2.webp	Falcon X-II	256	256
ikaruga	210	enemies	enemies/falconx3.webp	Falcon X-III	256	256
ikaruga	211	enemies	enemies/falconxb.webp	Falcon XB	256	256
ikaruga	212	enemies	enemies/falconxt.webp	Falcon XT	256	256
ikaruga	300	boss	boss/bouncer.webp	Bouncer	231	256
ikaruga	400	asteroids	asteroids/asteroid.webp	Asteroid 1	256	244
ikaruga	401	asteroids	asteroids/asteroid1.webp	Asteroid 2	136	256
ikaruga	402	asteroids	asteroids/asteroid2.webp	Asteroid 3	177	256
ikaruga	403	asteroids	asteroids/asteroid3.webp	Asteroid 4	256	173
